Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   5.43 -.000029  -0.71 -543.5
   5.44 -.000011  -0.26 -408.5
   5.45 -.000019  -0.46 -260.4
   5.46 -.000035  -0.85 -292.8
   5.47 -.000017  -0.41  -90.1
   5.49 -.000003  -0.07 -110.1
   5.50 -.000008  -0.19 -150.8
   5.51 -.000034  -0.82 -187.3
   5.52 -.000014  -0.34    1.1
   5.53 -.000011  -0.28    0.8
   5.54 -.000021  -0.52    0.8
   5.55 -.000007  -0.17    1.7
   5.56 -.000021  -0.51    0.4
   5.58 -.000016  -0.40    1.0
   5.59 -.000017  -0.43    0.8
   5.60 -.000013  -0.32   -0.6
   5.61 -.000014  -0.34   -0.6
   5.62 -.000019  -0.47    0.2
   5.63 -.000014  -0.35    1.1
   5.64 -.000015  -0.38   -0.3
   5.65 0.002090  50.98  161.8
   5.67 0.000184   4.48  148.1
   5.68 0.000114   2.78  125.3
   5.69 -.000010  -0.25   92.4
   5.70 -.000069  -1.69   53.8
   5.71 -.000130  -3.17   11.5
   5.72 -.000192  -4.68  -34.0
   5.73 -.000255  -6.22  -81.5
   5.74 -.000319  -7.78 -130.7
   5.76 -.000384  -9.37 -181.0
   5.77 -.000449 -10.95 -230.8
   5.78 -.000515 -12.55 -279.7
   5.79 -.000579 -14.13 -135.1
   5.80 -.000644 -15.71 -131.6
   5.81 -.000709 -17.28 -127.7
   5.82 -.000773 -18.84 -128.5
   5.83 -.000836 -20.38 -128.9
   5.85 -.000898 -21.89 -128.9
   5.86 -.000960 -23.40 -128.5
   5.87 -.001020 -24.88 -127.8
   5.88 -.001080 -26.34 -126.9
   5.89 -.001139 -27.78 -125.7
   5.90 -.001198 -29.20 -124.3
   5.91 -.001255 -30.59 -122.9
   5.92 -.001311 -31.96 -121.2
   5.94 -.001366 -33.31 -119.6
   5.95 -.001421 -34.64 -117.8
   5.96 -.001474 -35.93 -116.0
   5.97 -.001526 -37.21 -114.2
   5.98 -.001578 -38.47 -112.4
   5.99 -.001628 -39.70 -110.5
   6.00 -.001678 -40.90 -108.6
