Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   7.76 0.002419  59.00 -229.4
   7.78 0.002529  61.67 -118.2
   7.79 0.002363  57.63  -71.2
   7.80 0.002569  62.66  -51.4
   7.81 0.002332  56.86  -45.2
   7.82 0.002540  61.93  -46.8
   7.83 0.002321  56.60  -43.7
   7.84 0.005093 124.22  161.5
   7.85 0.011269 274.93  817.4
   7.87 0.014596 356.22 1601.0
   7.88 0.015842 386.65 2310.8
   7.89 0.016760 409.07 2902.6
   7.90 0.017060 416.43 3307.7
   7.91 0.017309 422.49 3536.9
   7.92 0.017386 424.37 3550.1
   7.93 0.017327 422.96 3367.2
   7.94 0.017498 427.13 2969.3
   7.95 0.017297 422.22 2362.5
   7.97 0.017497 427.09 1544.6
   7.98 0.017157 418.79  740.0
   7.99 0.017483 426.74  353.4
   8.00 0.017215 420.21  162.1
   8.01 0.017489 426.90   68.7
   8.02 0.017143 418.44    9.0
   8.03 0.017535 428.03    1.7
   8.04 0.017174 419.20  -17.6
   8.06 0.017566 428.80    2.3
   8.07 0.016057 391.91 -101.9
   8.08 0.009116 222.39 -707.4
   8.09 0.005669 138.27 %-1479.2
   8.10 0.004139 100.95 %-2187.6
   8.11 0.003347  81.63 %-2800.9
   8.12 0.002872  70.03 %-3227.8
   8.13 0.002779  67.76 %-3481.7
   8.15 0.002412  58.82 %-3536.7
   8.16 0.002613  63.73 %-3396.7
   8.17 0.002226  54.28 %-3047.3
   8.18 0.002522  61.51 %-2493.8
   8.19 0.002168  52.86 %-1726.7
   8.20 0.002470  60.23 -858.2
   8.21 0.002159  52.66 -455.2
   8.22 0.002503  61.05 -242.1
   8.23 0.002065  50.35 -157.4
   8.25 0.002362  57.61  -92.9
   8.26 0.002008  48.97  -85.1
   8.27 0.002304  56.19  -50.8
   8.28 0.002002  48.81  -66.6
   8.29 0.002253  54.94  -38.9
   8.30 0.006821 166.37  309.9
   8.31 0.012410 302.80 1051.7
   8.32 0.014881 363.16 1813.3
   8.34 0.016123 393.51 2520.2
   8.35 0.016799 410.04 3059.8
   8.36 0.016905 412.63 3434.0
   8.37 0.017214 420.17 3590.4
   8.38 0.016921 413.02 3539.3
   8.39 0.017306 422.43 3281.9
   8.40 0.017068 416.60 2818.8
   8.41 0.017464 426.30 2152.2
   8.43 0.017266 421.45 1276.6
   8.44 0.017382 424.29  615.2
   8.45 0.017342 423.31  311.2
   8.46 0.017117 417.82  145.9
   8.47 0.017360 423.74   81.0
   8.48 0.017053 416.24   36.7
   8.49 0.017372 424.05   23.2
   8.50 0.017084 416.99    8.9
   8.52 0.017333 423.09  -10.9
   8.53 0.013754 335.63 -277.3
   8.54 0.007854 191.57 -970.0
   8.55 0.005104 124.49 %-1709.0
   8.56 0.003570  87.05 %-2411.2
   8.57 0.003141  76.59 %-2944.0
   8.58 0.002681  65.37 %-3316.5
   8.59 0.002771  67.56 %-3497.2
   8.61 0.002487  60.64 %-3476.9
   8.62 0.002625  64.02 %-3265.6
   8.63 0.002474  60.34 %-2834.9
   8.64 0.002588  63.12 %-2213.2
   8.65 0.002544  62.03 %-1369.2
   8.66 0.002422  59.06 -653.6
   8.67 0.002517  61.38 -309.0
   8.68 0.002291  55.86 -157.2
   8.70 0.002423  59.09  -95.3
   8.71 0.002223  54.21  -71.9
   8.72 0.002355  57.44  -67.2
   8.73 0.002162  52.72  -64.7
   8.74 0.002453  59.83  -57.1
   8.75 0.002176  53.06  -57.7
   8.76 0.008861 216.16  448.6
   8.77 0.013127 320.31 1204.4
   8.79 0.015526 378.92 1993.5
   8.80 0.016287 397.52 2648.5
   8.81 0.017177 419.28 3186.6
   8.82 0.017123 417.97 3494.8
   8.83 0.017544 428.24 3639.9
   8.84 0.017414 425.06 3545.0
   8.85 0.017483 426.76 3254.9
   8.86 0.017561 428.67 2741.4
   8.88 0.017411 424.99 2027.2
   8.89 0.017617 430.04 1094.3
   8.90 0.017329 422.98  531.0
   8.91 0.017635 430.48  260.8
   8.92 0.017297 422.21  119.9
   8.93 0.017672 431.37   52.3
   8.94 0.017431 425.49   28.0
   8.95 0.017462 426.25   -2.5
   8.96 0.017497 427.10    3.3
   8.98 0.017320 422.77  -15.8
   8.99 0.011747 286.61 -456.7
   9.00 0.006683 163.00 %-1199.9
   9.01 0.004836 117.93 %-1946.6
   9.02 0.003460  84.38 %-2604.2
   9.03 0.003204  78.13 %-3109.7
   9.04 0.002787  67.96 %-3421.6
   9.05 0.002688  65.55 %-3563.9
   9.07 0.002605  63.52 %-3474.1
   9.08 0.002374  57.89 %-3213.0
   9.09 0.002597  63.32 %-2721.0
   9.10 0.002316  56.47 %-2039.5
   9.11 0.002638  64.33 %-1136.7
   9.12 0.002300  56.10 -561.9
   9.13 0.002717  66.25 -283.7
   9.14 0.002377  57.97 -144.0
   9.15 0.002806  68.44  -62.0
   9.17 0.002515  61.34  -16.6
   9.18 0.002908  70.91   30.8
   9.19 0.002638  64.33   46.7
   9.20 0.002811  68.55   69.1
   9.21 0.003269  79.71  102.9
   9.22 0.010732 261.83  718.7
   9.23 0.014175 345.91 1460.3
   9.24 0.015830 386.36 2192.9
   9.26 0.016736 408.50 2779.9
   9.27 0.016936 413.40 3218.1
   9.28 0.017371 424.01 3459.9
   9.29 0.017207 420.02 3518.2
   9.30 0.017491 426.94 3370.2
   9.31 0.017224 420.41 3027.7
   9.32 0.017597 429.54 2489.0
   9.33 0.017248 421.01 1729.8
   9.35 0.017619 430.08  838.6
   9.36 0.017341 423.28  404.0
   9.37 0.017610 429.86  210.8
   9.38 0.017473 426.51  109.7
   9.39 0.017508 427.36   70.9
   9.40 0.017584 429.22   45.3
   9.41 0.017392 424.53   35.4
   9.42 0.017682 431.62   32.6
   9.44 0.017392 424.53   26.7
   9.45 0.010347 252.43 -544.9
   9.46 0.006087 148.47 %-1314.1
   9.47 0.004535 110.59 %-2073.4
   9.48 0.003396  82.82 %-2708.4
   9.49 0.003097  75.52 %-3192.7
   9.50 0.002718  66.27 %-3482.2
   9.51 0.002547  62.12 %-3588.8
   9.52 0.002535  61.81 %-3484.2
   9.54 0.002329  56.81 %-3178.9
   9.55 0.002611  63.67 %-2655.9
   9.56 0.002368  57.75 %-1918.2
   9.57 0.002653  64.68 -970.7
   9.58 0.002305  56.21 -485.0
   9.59 0.002638  64.34 -248.6
   9.60 0.002312  56.37 -130.3
   9.61 0.002715  66.20  -53.5
   9.63 0.002374  57.88  -20.5
   9.64 0.002758  67.27   17.7
   9.65 0.002453  59.83   16.4
   9.66 0.002741  66.85   37.4
   9.67 0.005522 134.69  250.8
   9.68 0.011818 288.36  929.8
   9.69 0.014828 361.88 1689.8
   9.70 0.016424 400.88 2424.2
   9.72 0.017072 416.70 2984.1
   9.73 0.017381 424.26 3391.5
   9.74 0.017610 429.85 3580.4
   9.75 0.017420 425.23 3577.2
   9.76 0.017700 432.07 3358.7
   9.77 0.017717 432.48 2961.9
   9.78 0.018210 444.53 2365.9
   9.79 0.018555 452.97 1602.2
   9.80 0.019059 465.30  908.7
   9.82 0.018727 457.16  572.8
   9.83 0.018890 461.15  426.7
   9.84 0.010999 268.35 -239.0
   9.85 0.007078 172.65 %-1071.6
   9.86 0.005195 126.69 %-1881.0
   9.87 0.004234 103.26 %-2572.8
   9.88 0.003940  96.08 %-3117.2
   9.89 0.003470  84.63 %-3483.5
   9.91 0.003644  88.88 %-3635.6
   9.92 0.003312  80.76 %-3571.4
   9.93 0.003632  88.57 %-3242.5
   9.94 0.003386  82.56 %-2677.7
   9.95 0.003597  87.71 %-1907.4
   9.96 0.003474  84.72 -919.9
   9.97 0.003381  82.44 -442.3
   9.98 0.003458  84.33 -208.9
  10.00 0.003230  78.78 -113.6
  10.01 0.003448  84.08  -61.5
  10.02 0.003147  76.74  -48.3
  10.03 0.010484 255.78  498.0
  10.04 0.014408 351.60 1264.2
  10.05 0.016699 407.59 2026.1
  10.06 0.017468 426.38 2688.9
  10.07 0.017978 438.85 3174.9
  10.09 0.018131 442.59 3487.6
  10.10 0.018105 441.97 3583.8
  10.11 0.018146 442.98 3469.7
  10.12 0.017953 438.24 3141.0
  10.13 0.018105 441.97 2600.5
  10.14 0.017920 437.44 1857.1
  10.15 0.018118 442.27  899.0
  10.16 0.017952 438.21  385.9
  10.17 0.018123 442.41  138.5
  10.19 0.018032 440.19   40.7
  10.20 0.018064 440.95   -3.3
  10.21 0.018038 440.33  -11.2
  10.22 0.017934 437.77  -14.1
  10.23 0.018020 439.89   -9.8
  10.24 0.017855 435.85  -13.3
  10.25 0.011890 290.12 -490.0
  10.26 0.007071 172.47 %-1238.9
  10.28 0.005121 124.89 %-2000.2
  10.29 0.003977  96.98 %-2652.3
  10.30 0.003506  85.49 %-3157.8
  10.31 0.003201  78.06 %-3468.8
  10.32 0.002987  72.84 %-3595.6
  10.33 0.002992  72.95 %-3508.5
  10.34 0.002794  68.14 %-3228.0
  10.35 0.002989  72.89 %-2728.6
  10.37 0.002780  67.79 %-2028.1
  10.38 0.003053  74.46 %-1108.2
  10.39 0.002888  70.43 -537.1
  10.40 0.002967  72.35 -272.4
  10.41 0.002875  70.11 -134.7
  10.42 0.002742  66.88  -79.9
  10.43 0.002791  68.06  -46.8
  10.44 0.002618  63.83  -44.8
  10.46 0.002760  67.30  -43.2
  10.47 0.002623  63.96  -48.4
  10.48 0.003887  94.79   30.7
  10.49 0.011035 269.22  662.4
  10.50 0.014656 357.67 1441.5
  10.51 0.016255 396.75 2202.5
  10.52 0.016928 413.19 2815.5
  10.53 0.017425 425.34 3277.4
  10.55 0.017474 426.53 3532.3
  10.56 0.017780 434.01 3594.4
  10.57 0.017594 429.46 3436.0
  10.58 0.017831 435.25 3072.9
  10.59 0.017707 432.24 2500.2
  10.60 0.017615 429.97 1698.6
  10.61 0.017663 431.17  805.9
  10.62 0.017374 424.09  348.1
  10.63 0.017645 430.71  152.0
  10.65 0.017341 423.29   36.3
  10.66 0.017624 430.21  -11.5
  10.67 0.017392 424.53  -41.7
  10.68 0.017620 430.10  -49.4
  10.69 0.017543 428.23  -37.2
  10.70 0.017512 427.46  -41.0
  10.71 0.010036 244.83 -598.1
  10.72 0.006085 148.42 %-1361.4
  10.74 0.004466 108.91 %-2094.9
  10.75 0.003229  78.75 %-2735.0
  10.76 0.003187  77.72 %-3202.6
  10.77 0.002688  65.55 %-3485.3
  10.78 0.002802  68.33 %-3577.5
  10.79 0.002657  64.78 %-3451.6
  10.80 0.002611  63.68 %-3140.7
  10.81 0.002662  64.91 %-2598.3
  10.83 0.002434  59.36 %-1871.0
  10.84 0.002706  65.99 -914.1
  10.85 0.002612  63.69 -437.9
  10.86 0.002434  59.36 -230.8
  10.87 0.002679  65.34 -101.1
  10.88 0.002537  61.87  -69.7
  10.89 0.002591  63.18  -28.4
  10.90 0.002640  64.38  -20.3
  10.92 0.002392  58.33  -20.2
  10.93 0.002658  64.83   -7.2
  10.94 0.005888 143.61  250.2
  10.95 0.011696 285.38  913.5
  10.96 0.014861 362.68 1673.4
  10.97 0.016074 392.33 2377.7
  10.98 0.016790 409.83 2941.4
  10.99 0.017203 419.92 3322.3
  11.01 0.017072 416.71 3508.6
  11.02 0.017442 425.75 3509.0
  11.03 0.017427 425.39 3304.5
  11.04 0.017406 424.87 2895.2
  11.05 0.017589 429.35 2270.7
  11.06 0.017279 421.76 1433.7
  11.07 0.017568 428.83  708.0
  11.08 0.017391 424.51  333.6
  11.09 0.017537 428.08  178.7
  11.11 0.017548 428.34   97.7
  11.12 0.017369 423.96   47.4
  11.13 0.017540 428.16   39.9
  11.14 0.017215 420.22   -9.4
  11.15 0.017534 428.00   -2.4
  11.16 0.015127 369.17 -183.6
  11.17 0.008661 211.29 -832.5
  11.18 0.005579 136.07 %-1579.4
  11.20 0.003913  95.43 %-2314.5
  11.21 0.003360  81.93 %-2878.8
  11.22 0.002734  66.67 %-3308.4
  11.23 0.002886  70.38 %-3507.7
  11.24 0.002609  63.63 %-3522.3
  11.25 0.002776  67.71 %-3331.2
  11.26 0.002690  65.61 %-2926.9
  11.27 0.002649  64.60 %-2347.3
  11.29 0.002866  69.89 %-1518.2
  11.30 0.002688  65.55 -716.7
  11.31 0.002970  72.44 -307.9
  11.32 0.002954  72.04 -101.0
  11.33 0.003014  73.51   -4.3
  11.34 0.003034  74.00   56.3
  11.35 0.002871  70.01   51.9
  11.36 0.003093  75.42   76.6
  11.38 0.002963  72.25   63.1
  11.39 0.003107  75.78   71.1
  11.40 0.008222 200.57  460.1
  11.41 0.013074 319.03 1141.7
  11.42 0.015574 380.11 1889.6
  11.43 0.016589 404.90 2521.7
  11.44 0.017460 426.19 3052.1
  11.45 0.017617 430.04 3390.2
  11.46 0.017779 434.00 3541.0
  11.48 0.017812 434.80 3489.5
  11.49 0.017566 428.79 3197.2
  11.50 0.017944 438.03 2748.5
  11.51 0.017722 432.59 2062.9
  11.52 0.018050 440.61 1209.1
  11.53 0.017868 436.16  597.2
  11.54 0.017912 437.25  295.2
  11.55 0.017961 438.45  156.8
  11.57 0.017783 434.08   63.6
  11.58 0.018125 442.45   59.5
  11.59 0.017853 435.80   39.4
  11.60 0.018216 444.68   58.7
  11.61 0.018026 440.03   60.2
  11.62 0.013944 340.28 -278.2
  11.63 0.008446 206.03 -954.9
  11.64 0.005579 136.06 %-1739.5
  11.66 0.004601 112.20 %-2399.4
  11.67 0.003752  91.51 %-2952.8
  11.68 0.003706  90.37 %-3308.2
  11.69 0.003391  82.70 %-3484.3
  11.70 0.003154  76.93 %-3490.9
  11.71 0.003326  81.11 %-3248.3
  11.72 0.003066  74.77 %-2843.4
  11.73 0.003407  83.09 %-2172.0
  11.74 0.003184  77.65 %-1327.9
  11.76 0.003272  79.79 -640.9
  11.77 0.003205  78.15 -310.1
  11.78 0.003059  74.60 -178.0
  11.79 0.003261  79.53  -84.1
  11.80 0.003001  73.18  -68.5
  11.81 0.003356  81.85  -19.4
  11.82 0.003141  76.59  -10.5
  11.83 0.003433  83.72    2.8
  11.85 0.003276  79.90   15.8
  11.86 0.009852 240.34  511.8
  11.87 0.014105 344.20 1271.5
  11.88 0.015821 386.14 1993.4
  11.89 0.017100 417.39 2645.0
  11.90 0.017293 422.12 3111.8
  11.91 0.017874 436.31 3412.9
  11.92 0.017770 433.78 3516.9
  11.94 0.017960 438.42 3408.8
  11.95 0.017859 435.94 3115.7
  11.96 0.017774 433.86 2593.5
  11.97 0.017937 437.86 1905.5
  11.98 0.017733 432.86  984.5
  11.99 0.018115 442.20  488.6
  12.00 0.017795 434.39  239.3
  12.01 0.018094 441.70  117.7
  12.02 0.017909 437.17   66.5
  12.04 0.017832 435.30   15.7
  12.05 0.017973 438.74   21.0
  12.06 0.017679 431.55   -7.2
  12.07 0.018030 440.12   10.2
  12.08 0.012180 297.19 -433.3
  12.09 0.007586 185.04 %-1158.8
  12.10 0.005287 128.94 %-1903.6
  12.11 0.003987  97.24 %-2589.8
  12.13 0.003778  92.13 %-3064.9
  12.14 0.003267  79.67 %-3407.7
  12.15 0.003370  82.20 %-3511.9
  12.16 0.003159  77.04 %-3443.1
  12.17 0.002988  72.87 %-3187.9
  12.18 0.003149  76.78 %-2699.6
  12.19 0.002934  71.55 %-2047.2
  12.20 0.003287  80.15 %-1129.2
  12.22 0.003090  75.36 -552.7
  12.23 0.003255  79.37 -254.4
  12.24 0.003190  77.80 -109.4
  12.25 0.003035  74.01  -65.3
  12.26 0.003263  79.56   -9.4
  12.27 0.002996  73.05  -13.2
  12.28 0.003397  82.85   27.0
  12.29 0.003132  76.37   27.3
  12.30 0.003941  96.11   74.6
  12.32 0.010894 265.80  658.4
  12.33 0.014620 356.78 1401.2
  12.34 0.016120 393.44 2128.1
  12.35 0.017146 418.51 2736.6
  12.36 0.017421 425.25 3184.5
  12.37 0.017724 432.65 3451.5
  12.38 0.017702 432.11 3499.3
  12.39 0.017929 437.67 3379.9
  12.41 0.017864 436.07 3025.9
  12.42 0.018005 439.51 2511.1
  12.43 0.017862 436.02 1756.6
  12.44 0.018091 441.62  887.2
  12.45 0.017851 435.76  433.5
  12.46 0.018082 441.40  239.4
  12.47 0.017801 434.54  111.7
  12.48 0.018018 439.84   70.6
  12.50 0.017693 431.88   17.3
  12.51 0.018044 440.47   14.8
  12.52 0.017659 431.06  -23.8
  12.53 0.018129 442.55   -4.9
  12.54 0.010762 262.57 -562.3
  12.55 0.007198 175.57 %-1281.8
  12.56 0.005032 122.72 %-2029.7
  12.57 0.004477 109.17 %-2619.7
  12.58 0.003673  89.57 %-3102.8
  12.60 0.003777  92.10 %-3358.4
  12.61 0.003307  80.64 %-3475.4
  12.62 0.003509  85.57 %-3354.2
  12.63 0.003233  78.85 %-3080.6
  12.64 0.003439  83.88 %-2556.8
  12.65 0.003182  77.59 %-1883.3
  12.66 0.003355  81.82 -951.1
  12.67 0.003153  76.89 -498.3
  12.69 0.003219  78.49 -258.3
  12.70 0.003156  76.97 -164.4
  12.71 0.003203  78.12  -91.2
  12.72 0.003208  78.22  -72.9
  12.73 0.003176  77.44  -41.1
  12.74 0.003185  77.66  -42.9
  12.75 0.003082  75.16  -32.5
  12.76 0.005684 138.63  159.0
  12.78 0.011778 287.37  804.0
  12.79 0.014859 362.63 1546.2
  12.80 0.016067 392.15 2233.9
  12.81 0.016981 414.49 2795.7
  12.82 0.017087 417.07 3178.0
  12.83 0.017493 426.99 3391.9
  12.84 0.017302 422.34 3394.6
  12.85 0.017444 425.80 3211.2
  12.86 0.017252 421.12 2810.8
  12.88 0.017495 427.05 2232.9
  12.89 0.017290 422.04 1429.5
  12.90 0.017564 428.74  684.9
  12.91 0.017389 424.47  314.9
  12.92 0.017592 429.42  162.3
  12.93 0.017436 425.60   69.5
  12.94 0.017527 427.83   47.7
  12.95 0.017504 427.27   26.2
  12.97 0.017418 425.16   29.2
  12.98 0.017472 426.49   20.0
  12.99 0.016200 395.40  -76.6
  13.00 0.009359 228.32 -700.2
  13.01 0.005979 145.82 %-1451.4
  13.02 0.004616 112.58 %-2164.8
  13.03 0.003649  88.98 %-2750.2
  13.04 0.003488  85.05 %-3169.1
  13.06 0.003151  76.85 %-3400.8
  13.07 0.003244  79.11 %-3437.4
  13.08 0.003004  73.26 %-3285.5
  13.09 0.003177  77.47 %-2919.0
  13.10 0.002890  70.47 %-2381.9
  13.11 0.003080  75.10 %-1621.9
  13.12 0.002822  68.82 -796.1
  13.13 0.003061  74.64 -387.3
  13.14 0.002834  69.10 -215.5
  13.16 0.003090  75.35 -103.8
  13.17 0.002872  70.03  -75.5
  13.18 0.003148  76.77  -29.7
  13.19 0.002907  70.89  -28.3
  13.20 0.003120  76.09    1.4
  13.21 0.002891  70.51   -6.7
  13.22 0.007512 183.24  358.1
  13.23 0.012546 306.12 1023.7
  13.25 0.015189 370.70 1775.1
  13.26 0.016235 396.25 2414.1
  13.27 0.016946 413.64 2942.0
  13.28 0.017181 419.38 3272.9
  13.29 0.017143 418.44 3423.2
  13.30 0.017255 421.17 3365.6
  13.31 0.016963 414.04 3109.3
  13.32 0.017167 419.04 2653.5
  13.34 0.016849 411.26 1992.8
  13.35 0.017154 418.71 1142.7
  13.36 0.016832 410.83  488.2
  13.37 0.017142 418.43  185.1
  13.38 0.016894 412.36   39.3
  13.39 0.017171 419.13  -13.9
  13.40 0.017022 415.48  -26.8
  13.41 0.017040 415.93  -18.1
  13.42 0.017087 417.07   -7.2
  13.44 0.016872 411.82   -1.9
  13.45 0.013963 340.74 -242.1
  13.46 0.007899 192.67 -888.5
  13.47 0.005486 133.79 %-1619.9
  13.48 0.003911  95.37 %-2285.5
  13.49 0.003551  86.59 %-2822.8
  13.50 0.003092  75.41 %-3181.1
  13.51 0.003020  73.65 %-3370.9
  13.53 0.002945  71.81 %-3347.0
  13.54 0.002816  68.67 %-3147.5
  13.55 0.002929  71.43 %-2738.7
  13.56 0.002705  65.96 %-2145.4
  13.57 0.002895  70.59 %-1355.6
  13.58 0.002552  62.24 -661.5
  13.59 0.002875  70.12 -334.7
  13.60 0.002529  61.68 -183.8
  13.62 0.002817  68.70 -112.5
  13.63 0.002492  60.76  -83.8
  13.64 0.002793  68.10  -58.7
  13.65 0.002487  60.66  -59.5
  13.66 0.002835  69.14  -33.0
  13.67 0.002476  60.39  -44.2
  13.68 0.008722 212.77  440.2
  13.69 0.012727 310.56 1131.6
  13.70 0.015098 368.47 1882.6
  13.72 0.015889 387.79 2492.6
  13.73 0.016704 407.72 3008.2
  13.74 0.016631 405.93 3293.1
  13.75 0.017012 415.24 3436.1
  13.76 0.016914 412.85 3343.3
  13.77 0.017181 419.37 3096.4
  13.78 0.017025 415.55 2608.4
  13.79 0.017234 420.68 1964.7
  13.81 0.017129 418.10 1078.6
  13.82 0.017253 421.13  564.9
  13.83 0.017157 418.78  288.8
  13.84 0.017161 418.90  166.9
  13.85 0.017239 420.79   94.0
  13.86 0.017122 417.93   67.5
  13.87 0.017291 422.07   41.5
  13.88 0.017022 415.49   20.2
  13.90 0.017230 420.58    5.9
  13.91 0.011777 287.35 -408.7
  13.92 0.007309 178.28 %-1105.8
  13.93 0.004720 115.11 %-1847.0
  13.94 0.003958  96.52 %-2481.2
  13.95 0.003287  80.15 %-2971.3
  13.96 0.003315  80.85 %-3272.5
  13.97 0.003006  73.32 %-3403.2
  13.98 0.003182  77.61 %-3315.1
  14.00 0.003043  74.20 %-3051.7
  14.01 0.003111  75.88 %-2570.5
  14.02 0.003079  75.08 %-1917.7
  14.03 0.002950  71.93 %-1060.8
  14.04 0.003020  73.64 -495.1
  14.05 0.002848  69.45 -226.6
  14.06 0.002954  72.04 -123.0
  14.07 0.002790  68.04  -76.6
  14.09 0.003038  74.09  -55.8
  14.10 0.002776  67.70  -49.0
  14.11 0.003043  74.21  -42.3
  14.12 0.002842  69.31  -35.5
  14.13 0.003292  80.29   -2.0
  14.14 0.010132 247.18  560.5
  14.15 0.013931 339.97 1314.5
  14.16 0.015518 378.73 2027.1
  14.18 0.016438 401.22 2641.1
  14.19 0.016749 408.81 3075.5
  14.20 0.017196 419.74 3359.5
  14.21 0.017222 420.37 3431.2
  14.22 0.017358 423.71 3333.9
  14.23 0.017379 424.21 3013.9
  14.24 0.017365 423.86 2512.6
  14.25 0.017389 424.45 1794.5
  14.27 0.017264 421.41  904.0
  14.28 0.017420 425.21  452.0
  14.29 0.017233 420.65  229.3
  14.30 0.017477 426.61  123.6
  14.31 0.017218 420.27   54.3
  14.32 0.017492 426.97   23.5
  14.33 0.017196 419.75    0.3
  14.34 0.017537 428.08    5.7
  14.35 0.017302 422.33    1.0
  14.37 0.011111 271.08 -478.1
  14.38 0.006855 167.20 %-1198.3
  14.39 0.005185 126.47 %-1897.6
  14.40 0.004020  98.03 %-2527.1
  14.41 0.003675  89.62 %-2983.5
  14.42 0.003346  81.61 %-3289.7
  14.43 0.003230  78.76 %-3388.3
  14.44 0.003287  80.17 %-3306.5
  14.46 0.003052  74.43 %-3022.9
  14.47 0.003357  81.86 %-2540.6
  14.48 0.003031  73.93 %-1858.5
  14.49 0.003374  82.28 -968.4
  14.50 0.003077  75.03 -470.0
  14.51 0.003419  83.37 -220.0
  14.52 0.003134  76.42  -95.7
  14.53 0.003464  84.47  -23.3
  14.55 0.003221  78.56    6.9
  14.56 0.003392  82.73   26.8
  14.57 0.003242  79.06   23.8
  14.58 0.003296  80.39   30.0
  14.59 0.006073 148.12  228.4
  14.60 0.012005 292.92  868.8
  14.61 0.014886 363.28 1580.6
  14.62 0.016115 393.31 2252.4
  14.64 0.016958 413.93 2783.8
  14.65 0.017012 415.23 3156.0
  14.66 0.017440 425.70 3345.0
  14.67 0.017194 419.70 3344.8
  14.68 0.017520 427.65 3155.5
  14.69 0.017184 419.46 2755.7
  14.70 0.017500 427.17 2173.4
  14.71 0.017242 420.86 1376.5
  14.73 0.017623 430.19  666.3
  14.74 0.017343 423.32  312.4
  14.75 0.017564 428.75  163.1
  14.76 0.017420 425.22   77.1
  14.77 0.017429 425.43   50.3
  14.78 0.017428 425.41   21.7
  14.79 0.017249 421.03   12.4
  14.80 0.017416 425.11   -3.6
  14.82 0.015954 389.40 -105.8
  14.83 0.009528 232.44 -711.6
  14.84 0.006009 146.56 %-1452.3
  14.85 0.004856 118.44 %-2144.2
  14.86 0.003815  93.03 %-2708.1
  14.87 0.003757  91.61 %-3108.8
  14.88 0.003336  81.36 %-3331.3
  14.89 0.003455  84.26 %-3358.6
  14.90 0.002940  71.70 %-3229.3
  14.92 0.002780  67.79 %-2909.6
  14.93 0.002999  73.14 %-2384.1
  14.94 0.003164  77.15 %-1631.4
  14.95 0.003207  78.21 -808.9
  14.96 0.003155  76.94 -397.0
  14.97 0.003220  78.52 -211.1
  14.98 0.002911  70.99 -114.7
  14.99 0.003098  75.56  -71.3
  15.01 0.002885  70.36  -39.7
  15.02 0.002645  64.51  -52.5
  15.03 0.002226  54.27  -77.1
  15.04 0.002184  53.26 -134.5
  15.05 0.006207 151.40  113.6
  15.06 0.012074 294.61  785.3
  15.07 0.014524 354.46 1533.8
  15.08 0.015809 385.85 2226.2
  15.10 0.016206 395.54 2768.0
  15.11 0.017114 417.74 3203.0
  15.12 0.017136 418.29 3417.2
  15.13 0.017586 429.29 3483.9
  15.14 0.017379 424.22 3312.4
  15.15 0.017718 432.49 2942.3
  15.16 0.017452 426.01 2302.6
  15.17 0.017728 432.76 1467.2
  15.18 0.017389 424.45  753.9
  15.20 0.017643 430.67  437.3
  15.21 0.017453 426.02  251.1
  15.22 0.017667 431.26  157.4
  15.23 0.017467 426.37   58.4
  15.24 0.017696 431.97   42.1
  15.25 0.017405 424.86   -2.7
  15.26 0.017585 429.25    3.5
  15.27 0.014064 343.21 -280.5
  15.29 0.008583 209.38 -909.3
  15.30 0.005708 139.22 %-1655.6
  15.31 0.004686 114.29 %-2290.9
  15.32 0.003703  90.31 %-2850.1
  15.33 0.003758  91.64 %-3190.4
  15.34 0.003305  80.61 %-3388.4
  15.35 0.003523  85.92 %-3352.1
  15.36 0.003313  80.79 %-3152.1
  15.38 0.003067  74.79 %-2752.0
  15.39 0.003106  75.76 %-2170.6
  15.40 0.002811  68.54 %-1395.3
  15.41 0.003074  74.96 -713.7
  15.42 0.002873  70.05 -392.6
  15.43 0.002826  68.91 -256.6
  15.44 0.002821  68.78 -173.7
  15.45 0.002630  64.13 -168.7
  15.47 0.002851  69.51 -126.8
  15.48 0.002699  65.82 -125.0
  15.49 0.002915  71.09  -78.2
  15.50 0.002910  70.96  -42.5
