Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  23.83 -.002437 -59.40 -488.1
  23.84 -.002505 -61.08 -239.7
  23.85 -.002466 -60.12 -111.6
  23.86 -.002463 -60.06  -44.0
  23.87 -.002455 -59.84  -12.2
  23.88 -.002457 -59.90    4.2
  23.89 -.002387 -58.20   12.7
  23.91 -.002451 -59.77   11.8
  23.92 0.001077  26.26  283.0
  23.93 0.007994 194.99 1035.1
  23.94 0.011322 276.23 1897.7
  23.95 0.012950 315.99 2690.6
  23.96 0.013785 336.39 3338.0
  23.97 0.014242 347.56 3787.4
  23.98 0.014416 351.80 4019.4
  23.99 0.014588 356.00 4028.6
  24.01 0.014567 355.49 3798.5
  24.02 0.014656 357.67 3336.9
  24.03 0.014627 356.95 2639.9
  24.04 0.014654 357.62 1701.2
  24.05 0.014651 357.56  843.5
  24.06 0.014639 357.25  423.8
  24.07 0.014658 357.73  215.3
  24.08 0.014619 356.77  105.3
  24.10 0.014676 358.15   52.3
  24.11 0.014665 357.90   27.7
  24.12 0.014718 359.18   16.9
  24.13 0.014683 358.33   15.0
  24.14 0.013219 322.58 -103.0
  24.15 0.005177 126.26 -813.1
  24.16 0.001388  33.84 %-1684.7
  24.17 -.000476 -11.59 %-2511.8
  24.18 -.001367 -33.32 %-3196.0
  24.20 -.001769 -43.14 %-3688.1
  24.21 -.001993 -48.58 %-3966.0
  24.22 -.002072 -50.51 %-4020.6
  24.23 -.002191 -53.42 %-3845.6
  24.24 -.002180 -53.16 %-3434.8
  24.25 -.002262 -55.14 %-2789.7
  24.26 -.002275 -55.47 %-1911.3
  24.27 -.002317 -56.50 -932.1
  24.29 -.002319 -56.55 -467.4
  24.30 -.002320 -56.56 -242.3
  24.31 -.002272 -55.40 -131.2
  24.32 -.002278 -55.55  -76.3
  24.33 -.002297 -56.00  -46.8
  24.34 -.002315 -56.43  -31.5
  24.35 -.002367 -57.72  -22.9
  24.36 -.002362 -57.59  -20.6
  24.38 0.002058  50.18  324.9
  24.39 0.008511 207.62 1100.3
  24.40 0.011508 280.78 1954.5
  24.41 0.013061 318.70 2731.7
  24.42 0.013714 334.65 3343.8
  24.43 0.014075 343.47 3759.4
  24.44 0.014186 346.19 3958.5
  24.45 0.014286 348.63 3934.5
  24.46 0.014298 348.92 3677.9
  24.48 0.014348 350.15 3191.4
  24.49 0.014330 349.72 2465.6
  24.50 0.014332 349.76 1506.8
  24.51 0.014351 350.22  717.6
  24.52 0.014329 349.69  341.4
  24.53 0.014390 351.18  161.2
  24.54 0.014342 350.01   78.2
  24.55 0.014389 351.15   40.4
  24.57 0.014354 350.28   23.2
  24.58 0.014350 350.20   12.0
  24.59 0.014312 349.26    4.6
  24.60 0.012015 293.17 -179.0
  24.61 0.004495 109.63 -904.9
  24.62 0.000810  19.75 %-1777.9
  24.63 -.000950 -23.17 %-2596.9
  24.64 -.001861 -45.36 %-3270.4
  24.66 -.002257 -55.03 %-3749.5
  24.67 -.002424 -59.10 %-4003.8
  24.68 -.002570 -62.65 %-4038.3
  24.69 -.002577 -62.84 %-3832.6
  24.70 -.002693 -65.65 %-3401.6
  24.71 -.002704 -65.93 %-2733.3
  24.72 -.002760 -67.28 %-1834.1
  24.73 -.002757 -67.21 -904.9
  24.74 -.002724 -66.42 -450.7
  24.76 -.002768 -67.49 -233.9
  24.77 -.002735 -66.68 -124.5
  24.78 -.002796 -68.18  -77.6
  24.79 -.002770 -67.54  -51.6
  24.80 -.002749 -67.02  -32.0
  24.81 -.002767 -67.46  -22.5
  24.82 -.002785 -67.90  -12.3
  24.83 0.002379  58.02  387.5
  24.85 0.008469 206.58 1183.8
  24.86 0.011285 275.34 2035.7
  24.87 0.012753 311.20 2804.5
  24.88 0.013429 327.71 3411.3
  24.89 0.013815 337.12 3817.8
  24.90 0.013941 340.20 4005.0
  24.91 0.014030 342.38 3960.2
  24.92 0.014069 343.34 3685.4
  24.93 0.014077 343.51 3177.4
  24.95 0.014117 344.50 2435.6
  24.96 0.014063 343.18 1451.6
  24.97 0.014126 344.72  706.2
  24.98 0.014100 344.08  348.1
  24.99 0.014180 346.05  173.5
  25.00 0.014155 345.44   90.2
  25.01 0.014237 347.43   55.1
  25.02 0.014208 346.74   41.5
  25.03 0.014233 347.33   35.9
  25.05 0.014242 347.55   34.9
  25.06 0.010697 260.99 -238.5
  25.07 0.003803  92.75 -994.6
  25.08 0.000483  11.77 %-1858.6
  25.09 -.000981 -23.92 %-2649.3
  25.10 -.001734 -42.27 %-3281.6
  25.11 -.002007 -48.93 %-3715.4
  25.12 -.002102 -51.24 %-3923.8
  25.14 -.001971 -48.06 %-3896.7
  25.15 -.001908 -46.52 %-3631.6
  25.16 -.001854 -45.20 %-3139.0
  25.17 -.001798 -43.83 %-2415.1
  25.18 -.001785 -43.52 %-1465.2
  25.19 -.001689 -41.19 -606.3
  25.20 -.001714 -41.80 -203.1
  25.21 -.001706 -41.60  -23.9
  25.23 -.001758 -42.85   48.9
  25.24 -.001769 -43.14   63.2
  25.25 -.001830 -44.61   48.5
  25.26 -.001914 -46.66   16.3
  25.27 -.001933 -47.14   -8.1
  25.28 -.002385 -58.15  -62.1
  25.29 0.002694  65.70  286.1
  25.30 0.008083 197.18  990.5
  25.32 0.010627 259.28 1753.7
  25.33 0.010479 255.67 2340.5
  25.34 0.010186 248.51 2732.3
  25.35 0.010079 245.89 2950.1
  25.36 0.010032 244.74 2994.8
  25.37 0.010663 260.14 2922.0
  25.38 0.012016 293.19 2774.1
  25.39 0.012660 308.91 2474.4
  25.40 0.013026 317.85 1997.2
  25.42 0.013171 321.40 1280.9
  25.43 0.013265 323.70  815.8
  25.44 0.013284 324.16  694.3
  25.45 0.013354 325.87  736.8
  25.46 0.013351 325.79  727.5
  25.47 0.013397 326.92  654.8
  25.48 0.013392 326.79  526.9
  25.49 0.013421 327.49  350.6
  25.51 0.013383 326.58  181.4
  25.52 0.009584 233.80 -195.4
  25.53 0.003710  90.49 -931.5
  25.54 0.001000  24.37 %-1717.5
  25.55 -.000315  -7.68 %-2423.1
  25.56 -.000899 -21.92 %-2976.3
  25.57 -.001233 -30.06 %-3355.3
  25.58 -.001412 -34.42 %-3538.6
  25.60 -.001549 -37.76 %-3526.1
  25.61 -.001592 -38.82 %-3304.3
  25.62 -.001646 -40.14 %-2877.3
  25.63 -.001626 -39.66 %-2235.9
  25.64 -.001647 -40.14 %-1388.8
  25.65 -.001594 -38.86 -673.2
  25.66 -.001645 -40.12 -339.4
  25.67 -.001686 -41.10 -180.2
  25.68 -.001732 -42.23 -106.5
  25.70 -.001776 -43.30  -69.5
  25.71 -.001773 -43.23  -50.3
  25.72 -.001761 -42.94  -38.9
  25.73 -.001759 -42.90  -35.0
  25.74 -.001790 -43.63  -34.3
  25.75 0.004265 104.01  429.8
  25.76 0.009030 220.28 1179.8
  25.77 0.011361 277.18 1958.3
  25.78 0.012323 300.68 2633.8
  25.80 0.012743 310.95 3142.3
  25.81 0.012966 316.38 3463.0
  25.82 0.013109 319.88 3585.4
  25.83 0.013153 320.95 3499.7
  25.84 0.013289 324.26 3215.7
  25.85 0.013309 324.76 2723.7
  25.86 0.013347 325.69 2023.9
  25.87 0.013264 323.68 1103.7
  25.89 0.013318 324.99  527.3
  25.90 0.013289 324.27  255.3
  25.91 0.013265 323.70  133.9
  25.92 0.013220 322.58   69.9
  25.93 0.013235 322.97   32.9
  25.94 0.013230 322.84    8.8
  25.95 0.013204 322.19   -8.0
  25.96 0.013219 322.57  -21.0
  25.98 0.008679 211.71 -372.1
  25.99 0.003316  80.88 %-1069.5
  26.00 0.000771  18.79 %-1819.4
  26.01 -.000466 -11.36 %-2495.9
  26.02 -.000978 -23.85 %-3014.7
  26.03 -.001229 -29.97 %-3355.6
  26.04 -.001327 -32.35 %-3502.9
  26.05 -.001377 -33.56 %-3454.0
  26.06 -.001448 -35.32 %-3205.1
  26.08 -.001537 -37.47 %-2757.9
  26.09 -.001609 -39.24 %-2112.1
  26.10 -.001657 -40.41 %-1261.4
  26.11 -.001690 -41.21 -618.2
  26.12 -.001691 -41.23 -317.8
  26.13 -.001711 -41.71 -180.2
  26.14 -.001731 -42.19 -121.8
  26.15 -.001729 -42.14  -92.2
  26.17 -.001721 -41.96  -74.3
  26.18 -.001712 -41.75  -57.7
  26.19 -.001712 -41.73  -40.2
  26.20 -.001742 -42.48  -26.9
  26.21 0.005498 134.10  539.4
  26.22 0.010033 244.77 1349.7
  26.23 0.012268 299.34 2164.9
  26.24 0.013313 324.85 2862.8
  26.26 0.013777 336.20 3386.4
  26.27 0.014057 343.04 3713.5
  26.28 0.014226 347.15 3831.1
  26.29 0.014280 348.48 3729.7
  26.30 0.014351 350.21 3410.6
  26.31 0.014378 350.88 2869.4
  26.32 0.014430 352.14 2107.2
  26.33 0.014402 351.47 1114.2
  26.34 0.014452 352.69  557.3
  26.36 0.014460 352.88  288.1
  26.37 0.014461 352.91  160.4
  26.38 0.014418 351.86   93.8
  26.39 0.014349 350.18   48.7
  26.40 0.014340 349.95   20.4
  26.41 0.014334 349.81    3.0
  26.42 0.014366 350.60   -8.5
  26.43 0.009105 222.12 -420.0
  26.45 0.004295 104.74 %-1125.7
  26.46 0.001913  46.65 %-1868.8
  26.47 0.000814  19.84 %-2523.7
  26.48 0.000189   4.61 %-3032.0
  26.49 -.000067  -1.64 %-3359.7
  26.50 -.000215  -5.23 %-3495.3
  26.51 -.000213  -5.19 %-3429.3
  26.52 -.000257  -6.27 %-3168.2
  26.53 -.000216  -5.27 %-2700.5
  26.55 -.000225  -5.49 %-2030.3
  26.56 -.000217  -5.29 %-1152.7
  26.57 -.000238  -5.80 -551.6
  26.58 -.000185  -4.51 -253.2
  26.59 -.000245  -5.98 -113.4
  26.60 -.000228  -5.56  -41.9
  26.61 -.000228  -5.56  -12.7
  26.62 -.000141  -3.44    5.8
  26.64 -.000134  -3.26   12.5
  26.65 -.000069  -1.68   23.2
  26.66 -.000062  -1.51   28.3
  26.67 0.006977 170.18  576.0
  26.68 0.010859 264.94 1321.1
  26.69 0.012763 311.42 2058.5
  26.70 0.013605 332.01 2677.3
  26.71 0.014040 342.62 3140.7
  26.72 0.014219 346.99 3413.3
  26.74 0.014342 350.00 3494.5
  26.75 0.014426 352.05 3378.4
  26.76 0.014546 354.99 3074.3
  26.77 0.014603 356.38 2569.8
  26.78 0.014602 356.36 1864.9
  26.79 0.014652 357.58  959.1
  26.80 0.014640 357.28  486.4
  26.81 0.014653 357.61  260.7
  26.83 0.014578 355.77  149.2
  26.84 0.014628 356.99   92.9
  26.85 0.014590 356.06   58.9
  26.86 0.014655 357.65   38.6
  26.87 0.014607 356.48   19.6
  26.88 0.014658 357.71    8.4
  26.89 0.008429 205.61 -474.7
  26.90 0.004103 100.06 %-1199.9
  26.92 0.001938  47.25 %-1944.7
  26.93 0.000950  23.17 %-2583.7
  26.94 0.000397   9.69 %-3074.6
  26.95 0.000219   5.33 %-3378.6
  26.96 0.000049   1.20 %-3500.6
  26.97 0.000045   1.10 %-3415.0
  26.98 -.000016  -0.40 %-3133.5
  26.99 0.000026   0.62 %-2638.5
  27.01 -.000070  -1.71 %-1950.4
  27.02 -.000046  -1.12 %-1050.6
  27.03 -.000135  -3.29 -518.6
  27.04 -.000082  -1.99 -256.3
  27.05 -.000098  -2.38 -133.5
  27.06 -.000041  -1.01  -67.6
  27.07 -.000062  -1.51  -39.7
  27.08 -.000060  -1.46  -21.5
  27.09 -.000102  -2.48  -18.0
  27.11 -.000098  -2.39  -12.5
  27.12 0.000535  13.04   38.1
  27.13 0.007713 188.14  637.0
  27.14 0.011153 272.11 1384.6
  27.15 0.012882 314.34 2110.5
  27.16 0.013704 334.42 2710.8
  27.17 0.014120 344.56 3154.2
  27.18 0.014314 349.32 3412.5
  27.20 0.014482 353.43 3487.2
  27.21 0.014551 355.11 3362.0
  27.22 0.014606 356.45 3036.8
  27.23 0.014628 356.98 2504.2
  27.24 0.014629 357.01 1765.9
  27.25 0.014683 358.32  883.2
  27.26 0.014685 358.39  455.3
  27.27 0.014703 358.82  244.2
  27.28 0.014693 358.57  140.0
  27.30 0.014730 359.48   88.1
  27.31 0.014668 357.96   54.8
  27.32 0.014719 359.20   35.5
  27.33 0.014692 358.54   23.8
  27.34 0.014808 361.38   24.3
  27.35 0.007766 189.45 -516.0
  27.36 0.003703  90.31 %-1271.2
  27.37 0.001675  40.85 %-2029.4
  27.39 0.000748  18.25 %-2672.6
  27.40 0.000203   4.94 %-3162.7
  27.41 -.000010  -0.25 %-3464.7
  27.42 -.000197  -4.79 %-3576.2
  27.43 -.000241  -5.87 %-3479.2
  27.44 -.000301  -7.34 %-3183.1
  27.45 -.000317  -7.72 %-2674.1
  27.46 -.000337  -8.21 %-1958.7
  27.48 -.000335  -8.16 %-1022.2
  27.49 -.000313  -7.62 -513.0
  27.50 -.000333  -8.11 -261.8
  27.51 -.000312  -7.61 -137.0
  27.52 -.000364  -8.86  -72.5
  27.53 -.000310  -7.57  -38.1
  27.54 -.000400  -9.74  -22.7
  27.55 -.000384  -9.36  -17.5
  27.57 -.000404  -9.86  -15.4
  27.58 0.001073  26.17   97.3
  27.59 0.008045 196.24  725.7
  27.60 0.011407 278.32 1494.1
  27.61 0.013041 318.23 2224.3
  27.62 0.013794 336.62 2827.3
  27.63 0.014231 347.29 3264.8
  27.64 0.014389 351.14 3512.5
  27.65 0.014489 353.59 3557.5
  27.67 0.014493 353.68 3399.8
  27.68 0.014555 355.19 3031.6
  27.69 0.014558 355.27 2455.8
  27.70 0.014624 356.88 1674.2
  27.71 0.014688 358.45  821.5
  27.72 0.014660 357.76  410.0
  27.73 0.014707 358.90  215.4
  27.74 0.014655 357.65  119.3
  27.76 0.014672 358.05   70.5
  27.77 0.014646 357.42   47.2
  27.78 0.014664 357.86   33.8
  27.79 0.014676 358.15   26.6
  27.80 0.014549 355.05    7.3
  27.81 0.007198 175.58 -573.1
  27.82 0.003355  81.83 %-1345.9
  27.83 0.001565  38.17 %-2093.6
  27.84 0.000628  15.31 %-2724.8
  27.86 0.000222   5.41 %-3193.0
  27.87 -.000013  -0.32 %-3473.0
  27.88 -.000057  -1.40 %-3555.1
  27.89 -.000107  -2.61 %-3433.6
  27.90 -.000110  -2.69 %-3107.9
  27.91 -.000130  -3.17 %-2575.6
  27.92 -.000184  -4.48 %-1839.3
  27.93 -.000204  -4.96 -908.1
  27.95 -.000252  -6.14 -443.1
  27.96 -.000340  -8.29 -230.2
  27.97 -.000356  -8.68 -129.5
  27.98 -.000361  -8.80  -87.6
  27.99 -.000383  -9.34  -70.4
  28.00 -.000377  -9.20  -65.7
  28.01 -.000402  -9.79  -61.8
  28.02 -.000394  -9.61  -57.1
  28.03 0.002157  52.60  147.6
  28.05 0.008628 210.48  816.7
  28.06 0.011650 284.25 1591.2
  28.07 0.013156 321.03 2314.2
  28.08 0.013868 338.41 2900.7
  28.09 0.014268 348.18 3312.5
  28.10 0.014415 351.77 3529.7
  28.11 0.014481 353.39 3544.9
  28.12 0.014510 354.10 3352.6
  28.14 0.014475 353.26 2949.8
  28.15 0.014509 354.07 2339.4
  28.16 0.014470 353.13 1518.1
  28.17 0.014531 354.60  725.4
  28.18 0.014528 354.55  347.8
  28.19 0.014543 354.90  163.6
  28.20 0.014486 353.51   71.7
  28.21 0.014425 352.04   21.2
  28.23 0.014396 351.31   -3.0
  28.24 0.014322 349.51  -21.2
  28.25 0.014346 350.09  -30.3
  28.26 0.013506 329.59  -99.5
  28.27 0.006165 150.38 -723.0
  28.28 0.002681  65.37 %-1495.2
  28.29 0.001008  24.58 %-2234.0
  28.30 0.000165   4.03 %-2843.8
  28.32 -.000244  -5.94 %-3284.1
  28.33 -.000463 -11.28 %-3533.3
  28.34 -.000584 -14.23 %-3587.0
  28.35 -.000556 -13.54 %-3433.1
  28.36 -.000570 -13.90 %-3073.5
  28.37 -.000555 -13.54 %-2510.0
  28.38 -.000615 -14.99 %-1740.7
  28.39 -.000593 -14.46 -836.8
  28.40 -.000600 -14.63 -404.2
  28.42 -.000565 -13.77 -191.0
  28.43 -.000527 -12.84  -81.6
  28.44 -.000510 -12.43  -26.0
  28.45 -.000497 -12.11    2.8
  28.46 -.000523 -12.76   13.3
  28.47 -.000486 -11.85   16.4
  28.48 -.000496 -12.10   20.0
  28.49 0.003169  77.27  303.4
  28.51 0.008965 218.70  981.7
  28.52 0.011733 286.26 1734.6
  28.53 0.013106 319.80 2422.6
  28.54 0.013719 334.77 2965.3
  28.55 0.014058 343.05 3337.1
  28.56 0.014190 346.30 3518.0
  28.57 0.014263 348.07 3500.0
  28.58 0.014283 348.55 3278.0
  28.59 0.014370 350.69 2853.6
  28.61 0.014326 349.61 2220.7
  28.62 0.014382 350.99 1383.9
  28.63 0.014356 350.35  670.1
  28.64 0.014332 349.74  324.9
  28.65 0.014266 348.14  151.3
  28.66 0.014250 347.74   66.0
  28.67 0.014234 347.35   19.2
  28.68 0.014226 347.16   -4.5
  28.70 0.014241 347.53  -17.3
  28.71 0.014233 347.34  -24.8
  28.72 0.012395 302.43 -171.8
  28.73 0.005592 136.40 -807.9
  28.74 0.002362  57.61 %-1573.7
  28.75 0.000759  18.52 %-2290.2
  28.76 -.000008  -0.20 %-2877.5
  28.77 -.000395  -9.62 %-3295.7
  28.78 -.000546 -13.31 %-3525.5
  28.80 -.000598 -14.58 %-3553.4
  28.81 -.000649 -15.82 %-3379.0
  28.82 -.000626 -15.26 %-2995.3
  28.83 -.000659 -16.07 %-2405.0
  28.84 -.000666 -16.24 %-1607.3
  28.85 -.000681 -16.61 -769.8
  28.86 -.000694 -16.93 -369.2
  28.87 -.000725 -17.69 -176.7
  28.89 -.000632 -15.40  -79.5
  28.90 -.000637 -15.54  -33.1
  28.91 -.000613 -14.93  -11.1
  28.92 -.000657 -16.03   -3.2
  28.93 -.000634 -15.45    3.3
  28.94 -.000649 -15.83    4.5
  28.95 0.003829  93.38  352.2
  28.96 0.009287 226.56 1054.6
  28.98 0.011891 290.14 1817.8
  28.99 0.013170 321.36 2502.4
  29.00 0.013817 337.17 3041.8
  29.01 0.014143 345.15 3400.6
  29.02 0.014265 348.12 3569.1
  29.03 0.014361 350.47 3536.2
  29.04 0.014399 351.39 3298.4
  29.05 0.014399 351.39 2846.6
  29.06 0.014368 350.64 2183.9
  29.08 0.014376 350.82 1310.4
  29.09 0.014312 349.27  628.7
  29.10 0.014370 350.68  301.3
  29.11 0.014348 350.13  137.9
  29.12 0.014352 350.23   56.8
  29.13 0.014347 350.12   17.7
  29.14 0.014376 350.83    3.1
  29.15 0.014365 350.55   -4.5
  29.17 0.014382 350.97   -3.4
  29.18 0.011705 285.58 -205.4
  29.19 0.005387 131.38 -856.0
  29.20 0.002471  60.26 %-1607.6
  29.21 0.000991  24.17 %-2305.8
  29.22 0.000317   7.72 %-2874.3
  29.23 -.000061  -1.48 %-3270.7
  29.24 -.000193  -4.69 %-3477.4
  29.26 -.000355  -8.66 %-3492.8
  29.27 -.000367  -8.96 %-3303.7
  29.28 -.000431 -10.51 %-2910.9
  29.29 -.000432 -10.53 %-2312.1
  29.30 -.000456 -11.12 %-1506.5
  29.31 -.000420 -10.24 -734.2
  29.32 -.000446 -10.87 -369.0
  29.33 -.000379  -9.25 -182.2
  29.34 -.000393  -9.57  -91.1
  29.36 -.000386  -9.42  -41.5
  29.37 -.000363  -8.85  -14.5
  29.38 -.000353  -8.61    5.4
  29.39 -.000378  -9.22   10.9
  29.40 -.000411 -10.02   13.1
  29.41 0.004673 113.97  401.2
  29.42 0.009686 236.29 1103.6
  29.43 0.012160 296.71 1852.7
  29.45 0.013322 325.07 2518.2
  29.46 0.013933 340.01 3036.1
  29.47 0.014211 346.79 3380.2
  29.48 0.014397 351.34 3533.3
  29.49 0.014404 351.52 3480.6
  29.50 0.014503 353.93 3230.6
  29.51 0.014495 353.75 2772.9
  29.52 0.014591 356.09 2112.6
  29.54 0.014557 355.24 1237.1
  29.55 0.014602 356.36  617.9
  29.56 0.014538 354.79  310.5
  29.57 0.014525 354.46  159.5
  29.58 0.014490 353.62   78.3
  29.59 0.014491 353.63   36.6
  29.60 0.014478 353.33   11.3
  29.61 0.014507 354.03    1.4
  29.62 0.014511 354.14   -8.9
  29.64 0.010779 262.97 -299.3
  29.65 0.004913 119.82 -989.8
  29.66 0.002122  51.74 %-1752.0
  29.67 0.000763  18.61 %-2447.4
  29.68 0.000108   2.64 %-2996.0
  29.69 -.000179  -4.35 %-3369.6
  29.70 -.000363  -8.85 %-3552.7
  29.71 -.000416 -10.14 %-3534.7
  29.73 -.000527 -12.84 %-3316.6
  29.74 -.000506 -12.34 %-2887.8
  29.75 -.000528 -12.86 %-2248.5
  29.76 -.000485 -11.82 %-1395.0
  29.77 -.000520 -12.69 -674.3
  29.78 -.000487 -11.87 -326.4
  29.79 -.000475 -11.58 -155.9
  29.81 -.000494 -12.06  -74.0
  29.82 -.000476 -11.59  -32.6
  29.83 -.000464 -11.31   -8.2
  29.84 -.000454 -11.07    4.1
  29.85 -.000481 -11.73   10.9
  29.86 -.000460 -11.20   10.1
  29.87 0.005977 145.77  505.3
  29.88 0.010401 253.74 1248.5
  29.89 0.012485 304.65 2003.2
  29.91 0.013555 330.77 2655.6
  29.92 0.014012 341.93 3149.2
  29.93 0.014322 349.50 3465.0
  29.94 0.014385 351.05 3576.9
  29.95 0.014481 353.40 3489.6
  29.96 0.014457 352.81 3192.2
  29.97 0.014520 354.36 2691.9
  29.98 0.014497 353.78 1977.7
  29.99 0.014585 355.94 1062.7
  30.01 0.014561 355.34  520.3
  30.02 0.014609 356.52  263.9
  30.03 0.014567 355.50  135.1
  30.04 0.014617 356.73   78.4
  30.05 0.014550 355.09   43.2
  30.06 0.014588 356.02   31.7
  30.07 0.014543 354.92   18.7
  30.08 0.014560 355.32   13.5
  30.10 0.009283 226.46 -401.3
  30.11 0.004287 104.55 %-1122.5
  30.12 0.001784  43.49 %-1895.1
  30.13 0.001015  24.74 %-2540.9
  30.14 0.000260   6.34 %-3057.0
  30.15 -.000587 -14.30 %-3433.7
  30.16 -.001473 -35.92 %-3669.8
  30.17 -.001927 -46.99 %-3711.8
  30.19 -.002078 -50.67 %-3540.0
  30.20 -.002200 -53.64 %-3141.3
  30.21 -.002248 -54.82 %-2515.6
  30.22 -.002281 -55.62 %-1656.0
  30.23 -.002349 -57.28 %-1046.3
  30.24 -.002441 -59.51 -735.3
  30.25 -.002431 -59.27 -557.0
  30.26 -.002498 -60.90 -394.8
  30.27 -.002497 -60.87 -252.0
  30.29 -.002580 -62.90 -154.0
  30.30 -.002597 -63.32 -110.1
  30.31 -.002660 -64.84  -96.5
  30.32 -.002589 -63.13  -80.9
  30.33 0.005920 144.39  585.1
  30.34 0.010899 265.91 1516.5
  30.35 0.013234 322.93 2440.9
  30.36 0.014400 351.41 3231.7
  30.38 0.014925 364.25 3820.4
  30.39 0.015255 372.31 4192.5
  30.40 0.015326 374.04 4316.4
  30.41 0.015420 376.32 4198.2
  30.42 0.015380 375.37 3818.8
  30.43 0.015468 377.51 3193.3
  30.44 0.015406 376.00 2304.5
  30.45 0.015413 376.16 1169.8
  30.47 0.015338 374.34  551.0
  30.48 0.015393 375.67  257.4
  30.49 0.015321 373.91  107.9
  30.50 0.015390 375.60   40.6
  30.51 0.015362 374.93    5.2
  30.52 0.015405 375.97   -3.0
  30.53 0.015386 375.52   -8.3
  30.54 0.015465 377.44    0.2
  30.56 0.008301 202.48 -547.4
  30.57 0.002609  63.62 %-1425.8
  30.58 -.000175  -4.27 %-2343.9
  30.59 -.001499 -36.54 %-3145.2
  30.60 -.002182 -53.21 %-3769.1
  30.61 -.002454 -59.82 %-4163.8
  30.62 -.002626 -64.02 %-4328.5
  30.63 -.002670 -65.09 %-4239.3
  30.64 -.002701 -65.86 %-3902.2
  30.66 -.002755 -67.18 %-3312.7
  30.67 -.002863 -69.81 %-2479.0
  30.68 -.002851 -69.52 %-1381.9
  30.69 -.002884 -70.32 -683.1
  30.70 -.002841 -69.26 -342.1
  30.71 -.002869 -69.96 -180.2
  30.72 -.002863 -69.79 -100.4
  30.73 -.002879 -70.18  -64.8
  30.74 -.002866 -69.88  -43.2
  30.76 -.002917 -71.11  -35.4
  30.77 -.002897 -70.62  -26.0
  30.78 -.002683 -65.42    0.1
  30.79 0.006244 152.30  707.8
  30.80 0.010843 264.54 1633.7
  30.81 0.013076 319.06 2541.0
  30.82 0.014128 344.77 3303.6
  30.83 0.014639 357.26 3871.4
  30.85 0.014885 363.26 4211.0
  30.86 0.014973 365.40 4309.6
  30.87 0.015029 366.77 4161.4
  30.88 0.015043 367.11 3765.0
  30.89 0.015119 368.97 3119.2
  30.90 0.015118 368.97 2222.8
  30.91 0.015192 370.75 1099.4
  30.92 0.015150 369.74  534.2
  30.93 0.015205 371.09  266.9
  30.95 0.015191 370.73  140.6
  30.96 0.015223 371.53   83.1
  30.97 0.015221 371.47   56.5
  30.98 0.015300 373.40   50.3
  30.99 0.015286 373.05   45.1
  31.00 0.015344 374.48   45.1
  31.01 0.007677 187.25 -548.5
  31.02 0.002277  55.53 %-1447.4
  31.04 -.000302  -7.36 %-2365.0
  31.05 -.001530 -37.31 %-3154.6
  31.06 -.002164 -52.76 %-3762.7
  31.07 -.002482 -60.52 %-4148.0
  31.08 -.002744 -66.91 %-4307.3
  31.09 -.002847 -69.41 %-4220.5
  31.10 -.002926 -71.35 %-3887.2
  31.11 -.002957 -72.10 %-3295.2
  31.13 -.003011 -73.41 %-2453.1
  31.14 -.002975 -72.53 %-1346.9
  31.15 -.002929 -71.40 -678.7
  31.16 -.002931 -71.46 -353.3
  31.17 -.002915 -71.07 -188.3
  31.18 -.002950 -71.93 -101.1
  31.19 -.002930 -71.44  -50.1
  31.20 -.002924 -71.30  -16.8
  31.22 -.002895 -70.57    1.2
  31.23 -.002916 -71.10   10.2
  31.24 -.002276 -55.49   62.2
  31.25 0.006656 162.35  789.4
  31.26 0.011087 270.51 1718.3
  31.27 0.013144 320.73 2611.7
  31.28 0.014204 346.63 3365.5
  31.29 0.014657 357.70 3914.3
  31.30 0.014892 363.43 4236.4
  31.32 0.014979 365.57 4313.1
  31.33 0.015131 369.27 4152.3
  31.34 0.015151 369.76 3740.8
  31.35 0.015227 371.63 3085.1
  31.36 0.015194 370.82 2171.3
  31.37 0.015191 370.74 1062.0
  31.38 0.015193 370.79  520.4
  31.39 0.015226 371.61  264.9
  31.41 0.015196 370.87  136.4
  31.42 0.015238 371.88   78.8
  31.43 0.015191 370.74   44.4
  31.44 0.015186 370.63   23.6
  31.45 0.015174 370.33    5.6
  31.46 0.015217 371.37    2.0
  31.47 0.006829 166.58 -646.8
  31.48 0.001761  42.95 %-1562.1
  31.49 -.000718 -17.51 %-2482.6
  31.51 -.001851 -45.12 %-3267.8
  31.52 -.002421 -59.02 %-3858.1
  31.53 -.002663 -64.92 %-4217.6
  31.54 -.002898 -70.65 %-4347.6
  31.55 -.002963 -72.24 %-4225.7
  31.56 -.003040 -74.12 %-3859.3
  31.57 -.003085 -75.20 %-3241.6
  31.58 -.003092 -75.39 %-2370.0
  31.60 -.003074 -74.94 %-1237.5
  31.61 -.003107 -75.75 -614.9
  31.62 -.003100 -75.57 -313.6
  31.63 -.003073 -74.93 -167.6
  31.64 -.003117 -75.99  -95.0
  31.65 -.003177 -77.46  -61.2
  31.66 -.003179 -77.51  -38.9
  31.67 -.003206 -78.15  -32.7
  31.68 -.003223 -78.58  -29.6
  31.70 -.001864 -45.44   74.7
  31.71 0.006856 167.23  829.3
  31.72 0.011006 268.52 1763.6
  31.73 0.013022 317.77 2657.6
  31.74 0.014002 341.69 3399.0
  31.75 0.014453 352.70 3936.3
